股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%
600519,贵州茅台,2020-03-31,1237,减持,57797018,64212486998,-752905,-1.28591970992003
600276,恒瑞医药,2020-03-31,868,增持,336317757,30951323176.71,5323438,1.60831702975543
601318,中国平安,2020-03-31,811,减持,600257927,41519848975.69,-170123651,-22.0830372711742
600036,招商银行,2020-03-31,724,减持,840212305,27122053205.4,-264730462,-23.9587488063986
002475,立讯精密,2020-03-31,627,减持,758926459,28843792524.24,-135162082,-15.11730391364
600887,伊利股份,2020-03-31,577,减持,694393012,20734575338.32,-167926469,-19.4738113541471
000858,五粮液,2020-03-31,574,减持,282517940,32546066688,-25366939,-8.23909867947753
000651,格力电器,2020-03-31,542,减持,381624528,19920800361.6,-201871339,-34.5968755593602
000661,长春高新,2020-03-31,499,减持,38162618,20885268793.84,-9361745,-19.6988332068754
000002,万科A,2020-03-31,483,减持,936352337,24017437444.05,-167494826,-15.1737334310656
600030,中信证券,2020-03-31,472,减持,791983346,17550350947.36,-48980697,-5.82435092293238
601166,兴业银行,2020-03-31,456,减持,874439853,13912338061.23,-319128224,-26.7373290346471
300760,迈瑞医疗,2020-03-31,452,增持,80080032,20895096224.4,1091342,1.38164337198148
600048,保利地产,2020-03-31,433,减持,1143147502,16998603354.74,-496027650,-30.260808272672
600585,海螺水泥,2020-03-31,407,减持,145493115,8016670636.5,-82239290,-36.1122476179883
000333,美的集团,2020-03-31,399,减持,377375682,18272530522.44,-153819702,-28.9572738455875
600031,三一重工,2020-03-31,382,减持,844353079,14607308266.7,-344444496,-28.9741923472547
300750,宁德时代,2020-03-31,341,减持,111209485,13388509899.15,-27616971,-19.893161430268
000063,中兴通讯,2020-03-31,340,增持,464915048,19673543511.7,104026155,28.8249810447893
601398,工商银行,2020-03-31,325,减持,894195589,4605107283.35,-1018039426,-53.2381960383672
603259,药明康德,2020-03-31,258,减持,79455604,7189937605.96,-101979499,-56.2071491755374
002555,三七互娱,2020-03-31,255,减持,203876050,6644016793,-98794703,-32.6409810068434
002714,牧原股份,2020-03-31,252,减持,81090719,9910096768.99,-36508331,-31.0447499363303
002624,完美世界,2020-03-31,250,减持,147235454,6990364537.7,-53635091,-26.7013219882487
601658,邮储银行,2020-03-31,246,减持,2234819204,11441889325.6201,-439596360,-16.4370999749387
601688,华泰证券,2020-03-31,223,减持,399036065,6875391399.95,-269315105,-40.2954490227046
601288,农业银行,2020-03-31,219,减持,1063639861,3584466331.57,-1037694054,-49.3826348393563
300059,东方财富,2020-03-31,219,减持,529942637,8505579323.85,-168555934,-24.1311780722312
688111,金山办公,2020-03-31,218,减持,23610772,5265170706.03,-9834823,-29.4054359026951
600570,恒生电子,2020-03-31,215,减持,82855191,7282971288.9,-6328934,-7.09648045546222
000977,浪潮信息,2020-03-31,209,增持,194033288,7524610908.64,519137,0.268268236362725
601012,隆基股份,2020-03-31,208,减持,402887820,10007733448.8,-196713625,-32.8073967533551
601816,京沪高铁,2020-03-31,205,新进,882691427,5034453328.73998,882691427,1.56799327000001
000001,平安银行,2020-03-31,202,减持,474005841,6067274764.8,-435834233,-47.9022902435929
300014,亿纬锂能,2020-03-31,198,减持,162316796,9337947990.34,-26639255,-14.0981222136146
002415,海康威视,2020-03-31,198,减持,457148295,12754437430.5,-252060390,-35.5410749094253
300601,康泰生物,2020-03-31,186,减持,82751022,9483267121.2,-14396543,-14.8192525463711
000895,双汇发展,2020-03-31,180,减持,113179409,4447950773.7,-17014955,-13.0688875288027
600900,长江电力,2020-03-31,178,减持,154588651,2672837775.79,-130222938,-45.7224856815781
601328,交通银行,2020-03-31,170,减持,811947990,4189651628.4,-336384886,-29.2933253963548
601668,中国建筑,2020-03-31,161,减持,1062198120,5597784092.4,-685652655,-39.2283291461195
300413,芒果超媒,2020-03-31,159,减持,226521820,9868959932.10999,-82241162,-26.6356936531984
603986,兆易创新,2020-03-31,159,减持,59849605,14411822621.26,-1397979,-2.2825047270436
300003,乐普医疗,2020-03-31,154,减持,168484081,6102493413.82,-45120548,-21.1233942874899
600383,金地集团,2020-03-31,153,减持,253755476,3575414656.84,-163730538,-39.2182091158627
000568,泸州老窖,2020-03-31,153,减持,203542641,14990915509.65,-56721376,-21.7937833488523
300122,智飞生物,2020-03-31,152,减持,57510126,3875607391.14,-10463316,-15.3932413780076
601939,建设银行,2020-03-31,151,减持,311850909,1977134763.06,-405668135,-56.5376122616196
002271,东方雨虹,2020-03-31,151,减持,207073185,7046700485.55,-23168459,-10.0626709388854
601088,中国神华,2020-03-31,148,减持,316354686,5137600100.64,-166653914,-34.5033015975285
002142,宁波银行,2020-03-31,146,减持,222931681,5140804563.86,-287577532,-56.3315067930028
300498,温氏股份,2020-03-31,146,减持,188857026,6100081939.8,-134756723,-41.6412230371584
601933,永辉超市,2020-03-31,145,减持,820503965,8401960601.6,-32710517,-3.83379767808489
