股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%,过去一季收益率,相对沪深300指数的收益率1,未来一个月,相对沪深300指数的收益率2,两到三月,相对沪深300指数的收益率3
601375,中原证券,2016-12-31,1380,新进,34014915,136059660.0,34014915,0.02640513,,,,,,
603929,亚翔集成,2016-12-31,1289,新进,2831914,20134908.5400004,2831914,1.32729340999997,,,,,,
300586,美联新材,2016-12-31,1268,新进,1273403,11842647.9000002,1273403,0.0314376,,,,,,
603035,常熟汽饰,2016-12-31,1226,新进,2703037,28219706.2799994,2703037,0.02977277,,,,,,
603877,太平鸟,2016-12-31,1202,新进,3632387,77369843.1,3632387,0.02250094,,,,,,
603218,日月股份,2016-12-31,1198,新进,1957677,81537247.0499982,1957677,0.488198689999994,,,,,,
2838,道恩股份,2016-12-31,1195,新进,814676,12448249.2799999,814676,0.01135589,,,,,,
300591,万里马,2016-12-31,1190,新进,2803714,8607401.97999999,2803714,0.03684061,,,,,,
300582,英飞特,2016-12-31,1179,新进,1602805,41464565.3499988,1602805,1.21425148,,,,,,
2835,同为股份,2016-12-31,1160,新进,1308827,28152868.7700006,1308827,1.21187384999997,,,,,,
603298,杭叉集团,2016-12-31,1150,新进,4126298,100186515.44,4126298,0.666769150000008,,,,,,
603886,元祖股份,2016-12-31,1148,新进,2326167,41173155.8999999,2326167,0.969237329999985,,,,,,
2840,华统股份,2016-12-31,1141,新进,2070704,13563111.1999998,2070704,0.03790444,,,,,,
603416,信捷电气,2016-12-31,1116,新进,1205457,60369286.5599986,1205457,1.20065089999997,,,,,,
603239,浙江仙通,2016-12-31,1108,新进,953660,29992607.0000005,953660,1.05680756999998,,,,,,
2833,弘亚数控,2016-12-31,936,新进,2458430,43317536.5999994,2458430,1.84345485000001,,,,,,
300588,熙菱信息,2016-12-31,933,新进,1288073,6363080.62000011,1288073,0.01656,,,,,,
300587,天铁股份,2016-12-31,883,新进,1243879,17551132.6899998,1243879,0.01852786,,,,,,
600996,贵广网络,2016-12-31,859,新进,10044742,188740702.18,10044742,0.963459769999995,,,,,,
300583,赛托生物,2016-12-31,859,新进,1358076,54716882.0400006,1358076,0.01826619,,,,,,
603186,华正新材,2016-12-31,842,新进,1581497,8492638.88999993,1581497,0.0217317,,,,,,
603228,景旺电子,2016-12-31,836,新进,2278143,52761791.8800002,2278143,0.01009365,,,,,,
603689,皖天然气,2016-12-31,811,新进,3911951,30787054.3700002,3911951,0.0286785,,,,,,
603266,天龙股份,2016-12-31,810,新进,1251927,18315692.01,1251927,0.02832538,,,,,,
603032,德新交运,2016-12-31,789,新进,1283408,7456600.47999993,1283408,0.01777037,,,,,,
603577,汇金通,2016-12-31,788,新进,1941525,54964572.7500008,1941525,1.66397373999999,,,,,,
603058,永吉股份,2016-12-31,764,新进,2953962,32582200.8600002,2953962,0.700720419999991,,,,,,
2832,比音勒芬,2016-12-31,751,新进,868560,52721592.0000007,868560,0.814248769999997,,,,,,
603823,百合花,2016-12-31,708,新进,7643582,250250874.679999,7643582,1.32176943999999,,,,,,
600104,上汽集团,2016-12-31,517,增持,436573034,10237637647.3,246920360,130.196086768595,0.18649270913277066,-0.2494628675535232,0.04417413572343147,0.0811053404883141,0.11735330836454426,-0.0882928009328466
600519,贵州茅台,2016-12-31,505,增持,45243792,15118213096.8,7843634,20.9721948233481,0.17779112545986941,-0.25816445122642445,-0.06559571619812578,-0.028664511433243153,0.11653695158068748,-0.08910915771670337
858,五粮液,2016-12-31,504,增持,241506245,8327135327.6,92939196,62.5570721270771,0.16293155663234388,-0.27302402005395,0.028526970954356697,0.06545817571923931,0.06099436186570977,-0.14465174743168108
651,格力电器,2016-12-31,485,增持,431932682,10634182630.84,74010911,20.6779573070452,0.33830382106244167,-0.0976517556238522,0.06548431105047743,0.10241551581536006,0.10078023407022099,-0.10486587522716986
603986,兆易创新,2016-12-31,471,增持,3173412,562577253.829998,1990680,168.312009821329,,,,,,
600028,中国石化,2016-12-31,449,增持,1238531700,6700456497.0,712684514,135.530726981964,0.22395833333333343,-0.21199724335296044,-0.08595387840670844,-0.04902267364182582,0.07159353348729783,-0.13405257581009303
333,美的集团,2016-12-31,421,增持,362560938,10213341623.46,105007691,40.7712549630562,0.3761140819964348,-0.059841494689859054,0.07711918419375392,0.11405038895863655,0.11686746987951792,-0.08877863941787294
601166,兴业银行,2016-12-31,388,增持,783215559,12641099122.26,73193539,10.3086294422249,0.6078431372549018,0.17188756056860793,-0.14050822122571008,-0.10357701646082745,0.30240856378233705,0.09676245448494619
600887,伊利股份,2016-12-31,379,增持,592975104,10436361830.4,194045430,48.6415131906181,0.10152740341419578,-0.33442817327209806,-0.05420711974110032,-0.017275914976217693,0.14273356401384085,-0.06291254528355
601318,中国平安,2016-12-31,378,增持,418159820,14815402422.6,42320701,11.260323596065,0.8005479452054794,0.3645923685191856,-0.10929281122150784,-0.07236160645662522,0.18004115226337436,-0.025604957034016496
2142,宁波银行,2016-12-31,378,增持,254254271,4230791069.44,157267807,162.154387853546,0.5283993115318419,0.09244373484554808,-0.11811023622047251,-0.08117903145558988,0.3129074315514994,0.10726132225410856
601009,南京银行,2016-12-31,365,增持,399903713,4334956248.92,287158316,254.696265781919,0.6145833333333335,0.17862775664703961,-0.13219616204690832,-0.09526495728202569,0.1863979848866498,-0.019248124410741058
1,平安银行,2016-12-31,356,增持,520545944,4736968090.4,175061667,50.671384677804,0.5567484662576688,0.12079288957137496,-0.12890625000000003,-0.0919750452351174,0.15843857634902397,-0.04720753294836688
